t_id_predio;numero_predial;vigencia_actualizacion_catastral
801582;470010107000000450074000000000;2023-01-04
750252;470010110000000540902901040114;2023-02-02
917735;470010108000000010901901030288;2023-01-04
750267;470010106000010700001000000000;2022-07-20
729154;470010110000000100901901000015;2023-02-02
1012387;470010108000000140902901000067;2023-01-04
786124;470010104000000730901901080085;2023-01-04
3014805;470010002000000040901900000093;2023-01-21
989339;470010110000000570901901020015;2023-02-02
948775;470010104000000020903901080291;2023-01-04
964571;470010107000000150903901050146;2023-01-04
3014349;470010106000000560901904060234;2023-01-21
3007095;470010107000000690907901010343;2023-01-04
953709;470010108000000010901903130995;2023-01-04
1069741;470010002000000070902906030110;2022-12-20
931220;470010110000001480008000000000;2023-02-02
1041559;470010104000000650901901010563;2023-01-04
722560;470010110000000320005901020215;2024-05-15
717818;470010110000000340012000000000;2023-02-02
3022554;470010107000000490905902000628;2023-01-04
1060884;470010110000000380903901001052;2023-02-02
804226;470010110000000640905901061053;2023-02-02
1073009;470010110000000730901901090157;2023-02-02
894135;470010108000000010009000000000;2023-01-04
3006786;470010110000000580902901040156;2023-02-02
3017793;470010110000000380906901061498;2023-02-02
713566;470010107000000060152000000000;2023-01-04
868431;470010104000000730901901140056;2023-01-04
959277;470010108000000010901903010662;2023-01-04
658165;470010110000000640903900000325;2023-02-02
3015942;470010107000000080911900000091;2023-01-04
977429;470010108000000010901902030172;2023-01-04
3014649;470010104000000130901901030030;2023-01-04
748528;470010110000000400901900010049;2023-02-02
1056853;470010108000000010901904041811;2023-01-04
790746;470010002000000070902904050077;2022-12-20
663007;470010104000000640901901060602;2023-01-04
663050;470010107000000320901901070062;2023-01-04
675814;470010110000000830901901040401;2023-02-02
1056264;470010104000000020002000000000;2023-01-04
951024;470010108000000160901901020041;2023-01-04
1024246;470010107000000560029000000000;2023-01-04
982159;470010110000000870902901010158;2023-02-02
750223;470010103000008250004000000000;2022-07-20
944536;470010106000000560901905030265;2023-01-21
1029304;470010107000000070902901040041;2023-01-04
660744;470010107000000150904901010285;2023-01-04
1069875;470010002000000070903920050398;2023-01-23
794094;470010110000000400904901020816;2023-02-02
1039044;470010107000000490904901010166;2023-01-04
1064178;470010101000001230901900000018;2023-01-16
692890;470010110000000100901901000107;2023-02-02
1032626;470010002000000070905920020387;2023-01-21
1004280;470010108000000010901902070459;2023-01-04
3018444;470010107000000570903901140233;2023-01-04
970687;470010104000000760025000000000;2023-01-04
666497;470010107000000740901901040022;2023-01-04
821767;470010106000000560901901010002;2023-01-21
1041685;470010110000000380903900001370;2023-02-02
1033821;470010107000000280904902050391;2023-01-04
659455;470010002000000070905917030331;2023-01-21
803507;470010110000000530903901140452;2023-02-02
789860;470010107000001270006500000001;2023-01-04
3007839;470010107000000740901901100264;2023-01-04
749331;470010104000000640013000000000;2022-07-20
675479;470010108000000030007000000000;2023-01-04
3008154;470010110000000710901901010002;2023-02-02
956302;470010107000000690905901010127;2023-01-04
956063;470010107000001490009000000000;2023-01-04
1052918;470010110000000870902901020181;2023-02-02
1007559;470010110000000380903901001187;2023-02-02
813744;470010107000000320902901080095;2023-01-04
1000590;470010104000000540901901040201;2023-01-04
659853;470010110000001370001000000000;2023-02-02
672283;470010108000000010901902040337;2023-01-04
3014589;470010110000000710901901010069;2023-02-02
682324;470010110000000260050000000000;2023-02-02
1057035;470010108000000110032000000000;2023-01-04
989500;470010107000001300901902050042;2023-01-04
1010594;470010110000000190901902030169;2023-02-02
975514;470010108000000170901901010019;2023-01-04
751326;470010110000000620903901100679;2023-02-02
682795;470010107000000310903901010052;2023-01-04
672130;470010108000000010901903040887;2023-01-04
1004736;470010108000000180902901000133;2023-01-04
3022479;470010107000000490905901100321;2023-01-04
3009222;470010107000000150903901090171;2023-01-04
1012331;470010110000000530903901060406;2023-02-02
761114;470010104000000320901901010032;2023-01-04
986486;470010110000000400903901030436;2023-02-02
3008601;470010110000000380903901000748;2023-02-02
1028941;470010110000000620903901160731;2023-02-02
982809;470010110000000380907901161698;2023-02-02
3010401;470010107000001540801800000004;2023-01-04
3011334;470010104000000610902901070056;2023-01-04
819748;470010110000001470010000000000;2023-02-02
3008910;470010104000000540901901020228;2023-01-04
868369;470010104000000730901901080026;2023-01-04
970506;470010107000000480901901010026;2023-01-04
3011475;470010110000002430901901030080;2023-01-04
753636;470010110000000640903902020502;2023-02-02
959685;470010110000001820039000000000;2023-02-02
820361;470010110000000910901901040035;2023-02-02
940803;470010104000000280902901010049;2023-01-04
761519;470010110000002530901901130119;2023-02-02
799641;470010107000000120904901110445;2023-01-04
1052905;470010110000000540902901010064;2023-02-02
1017990;470010110000001470008000000000;2023-02-02
693964;470010108000000060902901170074;2023-01-04
819448;470010110000001930005500000002;2023-02-02
686809;470010002000000022901000000000;2023-01-20
923375;470010107000001220801800000000;2023-01-04
750199;470010110000000530902901020077;2023-02-02
972213;470010107000000060001000000000;2023-01-04
3009453;470010110000000640903904111317;2023-02-02
1059915;470010107000000370901901090031;2023-01-04
658070;470010002000000070902913030251;2022-12-20
1017277;470010107000001210904901050180;2023-01-04
3007251;470010107000000150904901010246;2023-01-04
3014262;470010106000000560901904050228;2023-01-21
3008550;470010107000000570903901040143;2023-01-04
1042338;470010108000000010901901040349;2023-01-04
3007335;470010107000000190903901000072;2023-01-04
687887;470010107000000490905901150340;2023-01-04
1043927;470010107000001340014000000000;2023-01-04
786364;470010107000000080901901030010;2023-01-04
1061027;470010107000000490905901000429;2023-01-04
987597;470010110000000610901901990034;2023-02-02
976878;470010110000000570902900000225;2023-02-02
3006891;470010110000000870902901140261;2023-02-02
866712;470010104000000300904901020079;2023-01-04
858998;470010110000001260026000000000;2023-02-02
660140;470010002000000070903923030452;2023-01-23
1004346;470010002000000070903906010102;2023-01-23
3014268;470010110000000380903900001351;2023-02-02
671138;470010108000000010901904031723;2023-01-04
968470;470010107000000320901901010002;2023-01-04
991464;470010110000000380903901001108;2023-02-02
686063;470010107000000570007000000000;2023-01-04
662619;470010107000000080903901030079;2023-01-04
658611;470010110000000970011000000000;2023-01-04
932028;470010110000000640905901020875;2023-02-02
956925;470010108000000020902901110046;2023-01-04
1021044;470010110000000460801800000027;2023-02-02
1028879;470010107000000520903901050065;2023-01-04
1015768;470010107000000270906901010284;2023-01-04
979370;470010110000000480904901020093;2023-02-02
3023862;470010107000000020901901100217;2023-01-04
797997;470010107000000630904901000275;2023-01-04
3019953;470010107000000280904901010143;2023-01-04
1049167;470010110000000830901901020231;2023-02-02
672096;470010108000000060902901150065;2023-01-04
3016662;470010107000000080904901030122;2023-01-04
955513;470010110000000490802800000002;2023-02-02
786542;470010107000000080903901030077;2023-01-04
683708;470010107000000250901901050036;2023-01-04
658392;470010104000000020902901030147;2023-01-04
1056499;470010110000000250003500000014;2023-02-02
1024874;470010108000000010901901010033;2023-01-04
3010644;470010107000000630904901020328;2023-01-04
753420;470010107000001480010500000001;2023-01-04
1053151;470010107000000490905902000483;2023-01-04
1007515;470010110000001260011000000000;2023-02-02
675619;470010110000000670902901110046;2023-02-02
1068335;470010104000000290901900000000;2023-01-04
848039;470010110000001010007000000000;2023-01-04
3007191;470010107000000080911900000546;2023-01-04
690169;470010104000000540901901010140;2023-01-04
735471;470010106000006230003000000000;2023-03-03
1004380;470010104000000640901901031021;2023-01-04
981732;470010108000000160903901130212;2023-01-04
677940;470010110000002530901901050046;2023-02-02
956024;470010110000000380904901000035;2023-02-02
658074;470010107000000240006000000000;2023-01-04
3007287;470010104000000300903901030106;2023-01-04
1012120;470010108000000010901904181277;2023-01-04
3013800;470010110000000380903901001211;2023-02-02
1012372;470010110000000460801800000103;2023-02-02
1052828;470010110000000640905901010765;2023-02-02
1033459;470010110000000690901901080031;2023-02-02
695655;470010107000000490903901030112;2023-01-04
1072356;470010107000001210901901040026;2023-01-04
972121;470010107000000310905901110168;2023-01-04
971589;470010104000000040009000000000;2023-01-04
1033155;470010107000000490905901000545;2023-01-04
1000333;470010110000000380903901001377;2023-02-02
919216;470010107000001360030000000000;2023-01-04
1003797;470010108000000060902902110122;2023-01-04
747089;470010110000000380903901000756;2023-02-02
3007305;470010002000000076901902010276;2023-01-21
1065043;470010110000000400904901020804;2023-02-02
1038333;470010107000000100906901040156;2023-01-04
991891;470010110000000640905901010791;2023-02-02
972460;470010002000000070903918050358;2023-01-23
721856;470010110000000320005901050502;2024-05-15
943826;470010107000000460903901050185;2023-01-04
1015958;470010110000000970006000000000;2023-01-04
699987;470010107000000690902901010046;2023-01-04
986546;470010110000000630901901020220;2023-02-02
687808;470010002000000070905922020428;2023-01-21
989173;470010110000000380904901080170;2023-02-02
929825;470010107000000690905901010125;2023-01-04
3018558;470010107000001630801800000002;2023-01-04
1056269;470010108000000090010000000000;2023-01-04
985850;470010108000000010901903151017;2023-01-04
675924;470010107000000130901901040030;2023-01-04
3012801;470010107000000740901902030139;2023-01-04
659743;470010002000000070903923010444;2023-01-23
1042497;470010107000000130902901010053;2023-01-04
909809;470010107000001260005000000000;2023-01-04
3017391;470010107000000490905901000451;2023-01-04
3024747;470010107000000280904901010141;2023-01-04
800268;470010107000000600902901100135;2023-01-04
3013971;470010110000000380903901000917;2023-02-02
995688;470010002000000070903910020187;2023-01-23
1034983;470010107000000490906901070663;2023-01-04
819178;470010110000000610903900000188;2023-02-02
985789;470010110000000380904901000060;2023-02-02
1007832;470010110000000380903901000811;2023-02-02
1033030;470010110000000490803800000058;2023-02-02
1057053;470010104000000610901901050024;2023-01-04
700264;470010104000000040017000000000;2023-01-04
923141;470010110000000250152500000006;2023-02-02
1060017;470010110000000870902901000108;2023-02-02
1025127;470010108000000020902901000086;2023-01-04
1067644;470010107000000430902901030081;2023-01-04
945677;470010104000000310901901010080;2023-01-04
799957;470010110000000620903901030615;2023-02-02
931924;470010110000001210005000000000;2023-02-02
722602;470010110000000320005901022211;2024-05-15
1048997;470010110000000380901901010187;2023-02-02
1037438;470010110000000800901901010036;2023-02-02
3024798;470010110000000540902901010088;2023-02-02
675749;470010110000000640905901010802;2023-02-02
752085;470010110000000630902901090904;2023-02-02
755223;470010110000000300004500000008;2023-02-02
786182;470010107000000200901901030010;2023-01-04
940299;470010107000000490901901130060;2023-01-04
979801;470010107000000150904901020311;2023-01-04
991661;470010110000000870902901150268;2023-02-02
957225;470010107000000490902901060016;2023-01-04
1001145;470010107000000120903901070401;2023-01-04
3023331;470010107000000630903901080140;2023-01-04
988768;470010108000000020902901130054;2023-01-04
748948;470010110000000400904901020769;2023-02-02
3012609;470010107000001560801800000003;2023-01-04
3010179;470010110000000870902901050201;2023-02-02
954176;470010104000000550901901010016;2023-01-04
3019767;470010107000000240901901060046;2023-01-04
958493;470010104000000640901901011003;2023-01-04
811031;470010104000000010901901080146;2023-01-04
3022260;470010107000000490906901130678;2023-01-04
746407;470010110000000190901901010126;2023-02-02
1064797;470010107000000210903901130074;2023-01-04
1041611;470010110000000030901900000087;2023-02-04
747316;470010110000000380903901001193;2023-02-02
3008712;470010110000000610902900000079;2023-02-02
1042418;470010107000000640012000000000;2023-01-04
1033862;470010107000000280906901010550;2023-01-04
